OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
144922,23-04-2025,C03282,North,Chair,Furniture,1,4641,4641,Completed,Amit
144923,16-04-2025,C19265,East,Table,Furniture,3,8592,25776,Completed,Ravi
144924,10-03-2025,C06124,South,Headphones,Accessories,3,396,1188,Completed,Neha
144925,10-03-2025,C00894,West,Chair,Furniture,1,1952,1952,Returned,Neha
144926,02-03-2025,C08478,South,Mobile,Electronics,1,21458,21458,Returned,Neha
144927,08-01-2025,C00745,North,Chair,Furniture,2,2239,4478,Returned,Ravi
144928,07-01-2025,C01662,South,Laptop,Electronics,1,48930,48930,Completed,Amit
144929,14-06-2025,C16988,South,Mobile,Electronics,1,20189,20189,Completed,Ravi
144930,19-06-2025,C14170,South,Headphones,Accessories,4,3042,12168,Completed,Amit
144931,09-06-2025,C02007,South,Headphones,Accessories,4,1428,5712,Completed,Amit
144932,25-05-2025,C10890,West,Chair,Furniture,2,4735,9470,Completed,Amit
144933,05-06-2025,C07799,West,Laptop,Electronics,5,50210,251050,Returned,Neha
144934,11-03-2025,C11756,South,Mobile,Electronics,2,18010,36020,Returned,Sneha
144935,25-06-2025,C04166,South,Laptop,Electronics,2,50582,101164,Completed,Amit
144936,23-02-2025,C10638,North,Table,Furniture,4,8019,32076,Completed,Neha
144937,19-06-2025,C02348,East,Mobile,Electronics,4,18403,73612,Completed,Neha
144938,05-02-2025,C06207,East,Laptop,Electronics,3,48189,144567,Completed,Raj
144939,07-03-2025,C06834,East,Mobile,Electronics,4,18101,72404,Completed,Ravi
144940,08-06-2025,C19450,North,Mobile,Electronics,1,18082,18082,Completed,Raj
144941,03-01-2025,C19831,West,Table,Furniture,4,7225,28900,Completed,Ravi
144942,13-01-2025,C07997,East,Headphones,Accessories,1,2970,2970,Returned,Ravi
144943,08-06-2025,C09236,East,Chair,Furniture,3,1541,4623,Returned,Ravi
144944,29-01-2025,C09163,West,Chair,Furniture,2,4227,8454,Completed,Raj
144945,26-02-2025,C08642,North,Table,Furniture,1,5889,5889,Completed,Amit
144946,10-06-2025,C03727,North,Chair,Furniture,5,3209,16045,Cancelled,Ravi
144947,10-01-2025,C13957,North,Table,Furniture,4,6702,26808,Completed,Raj
144948,04-03-2025,C18703,North,Chair,Furniture,2,2021,4042,Cancelled,Amit
144949,14-03-2025,C00033,East,Laptop,Electronics,5,49197,245985,Returned,Neha
144950,18-04-2025,C07332,East,Mobile,Electronics,1,20063,20063,Completed,Amit
144951,11-04-2025,C05478,South,Laptop,Electronics,2,49693,99386,Completed,Sneha
144952,06-04-2025,C10743,South,Chair,Furniture,3,3072,9216,Completed,Sneha
144953,07-04-2025,C00331,West,Headphones,Accessories,1,1589,1589,Completed,Ravi
144954,02-01-2025,C04087,West,Headphones,Accessories,3,1681,5043,Completed,Amit
144955,20-04-2025,C04921,South,Laptop,Electronics,2,51739,103478,Returned,Sneha
144956,10-05-2025,C08512,West,Mobile,Electronics,2,20024,40048,Completed,Amit
144957,03-05-2025,C08393,East,Table,Furniture,4,7553,30212,Completed,Ravi
144958,26-04-2025,C12875,North,Laptop,Electronics,3,50632,151896,Completed,Raj
144959,06-02-2025,C13801,East,Headphones,Accessories,1,1810,1810,Completed,Raj
144960,10-05-2025,C02977,North,Table,Furniture,1,5651,5651,Completed,Amit
144961,02-03-2025,C12891,North,Mobile,Electronics,1,20298,20298,Returned,Ravi
144962,09-02-2025,C17298,West,Mobile,Electronics,5,20128,100640,Returned,Amit
144963,25-01-2025,C15755,South,Laptop,Electronics,3,50056,150168,Completed,Sneha
144964,03-05-2025,C17502,South,Table,Furniture,1,8681,8681,Completed,Neha
144965,15-06-2025,C00317,West,Chair,Furniture,1,2850,2850,Returned,Amit
144966,06-02-2025,C09240,North,Chair,Furniture,3,2257,6771,Completed,Ravi
144967,27-01-2025,C09921,East,Mobile,Electronics,1,18765,18765,Returned,Ravi
144968,25-03-2025,C01875,East,Table,Furniture,2,6910,13820,Cancelled,Neha
144969,27-06-2025,C00961,West,Mobile,Electronics,1,19389,19389,Cancelled,Raj
144970,11-06-2025,C03317,South,Chair,Furniture,2,1778,3556,Completed,Raj
144971,13-02-2025,C14306,West,Mobile,Electronics,5,20086,100430,Completed,Neha
144972,13-03-2025,C12990,North,Chair,Furniture,2,2774,5548,Completed,Ravi
144973,12-05-2025,C05460,South,Mobile,Electronics,3,18359,55077,Completed,Raj
144974,29-06-2025,C10720,South,Headphones,Accessories,4,362,1448,Completed,Amit
144975,24-02-2025,C16353,North,Mobile,Electronics,3,20585,61755,Returned,Ravi
144976,14-03-2025,C07676,North,Headphones,Accessories,5,1604,8020,Completed,Neha
144977,12-01-2025,C06986,West,Chair,Furniture,2,1723,3446,Completed,Neha
144978,22-05-2025,C12950,South,Table,Furniture,3,5808,17424,Completed,Neha
144979,12-06-2025,C08444,North,Table,Furniture,3,7692,23076,Completed,Sneha
144980,06-01-2025,C08175,North,Laptop,Electronics,2,50113,100226,Returned,Ravi
144981,16-02-2025,C15081,South,Chair,Furniture,2,1545,3090,Completed,Raj
144982,31-05-2025,C05326,South,Chair,Furniture,1,2053,2053,Cancelled,Neha
144983,25-04-2025,C03588,North,Headphones,Accessories,1,1994,1994,Completed,Sneha
144984,09-03-2025,C19485,East,Laptop,Electronics,4,51008,204032,Completed,Ravi
144985,28-02-2025,C12335,North,Table,Furniture,5,7166,35830,Cancelled,Neha
144986,17-05-2025,C01591,West,Table,Furniture,3,5151,15453,Completed,Sneha
144987,29-04-2025,C02794,North,Chair,Furniture,5,4101,20505,Completed,Neha
144988,17-02-2025,C00615,East,Mobile,Electronics,5,18513,92565,Returned,Sneha
144989,09-01-2025,C05559,North,Headphones,Accessories,5,2150,10750,Cancelled,Sneha
144990,21-06-2025,C09206,West,Mobile,Electronics,3,18766,56298,Returned,Ravi
144991,15-02-2025,C08438,West,Mobile,Electronics,1,20914,20914,Completed,Ravi
144992,23-05-2025,C16793,North,Chair,Furniture,5,4321,21605,Cancelled,Sneha
144993,25-06-2025,C10925,West,Mobile,Electronics,2,21332,42664,Completed,Ravi
144994,13-03-2025,C11400,East,Laptop,Electronics,1,49218,49218,Completed,Raj
144995,08-05-2025,C06649,South,Laptop,Electronics,1,51757,51757,Completed,Ravi
144996,19-06-2025,C19841,West,Headphones,Accessories,1,870,870,Cancelled,Sneha
144997,20-04-2025,C17862,South,Laptop,Electronics,5,48472,242360,Completed,Sneha
144998,25-05-2025,C02406,West,Laptop,Electronics,4,48477,193908,Completed,Amit
144999,04-02-2025,C18825,South,Chair,Furniture,2,4963,9926,Completed,Sneha
145000,08-06-2025,C16482,North,Headphones,Accessories,2,1136,2272,Completed,Ravi
145001,12-05-2025,C03121,West,Mobile,Electronics,1,19799,19799,Completed,Raj
145002,17-02-2025,C01986,West,Headphones,Accessories,1,2749,2749,Returned,Ravi
145003,22-05-2025,C04007,East,Table,Furniture,4,8219,32876,Completed,Sneha
145004,02-06-2025,C05363,East,Laptop,Electronics,3,48831,146493,Cancelled,Amit
145005,15-02-2025,C17780,North,Laptop,Electronics,4,48738,194952,Cancelled,Neha
145006,17-02-2025,C04931,North,Table,Furniture,5,5310,26550,Completed,Amit
145007,17-06-2025,C08619,South,Chair,Furniture,3,4304,12912,Completed,Raj
145008,27-06-2025,C10413,North,Headphones,Accessories,4,1946,7784,Completed,Ravi
145009,07-01-2025,C09769,South,Headphones,Accessories,4,2241,8964,Completed,Raj
145010,05-04-2025,C08798,East,Table,Furniture,1,7646,7646,Cancelled,Sneha
145011,01-03-2025,C05146,East,Table,Furniture,1,8919,8919,Cancelled,Ravi
145012,04-02-2025,C13968,East,Mobile,Electronics,4,18969,75876,Completed,Amit
145013,28-05-2025,C19350,West,Chair,Furniture,5,3584,17920,Completed,Neha
145014,24-05-2025,C05766,West,Headphones,Accessories,4,3930,15720,Returned,Amit
145015,30-05-2025,C08741,South,Table,Furniture,2,8702,17404,Completed,Ravi
145016,13-06-2025,C03013,South,Chair,Furniture,2,2753,5506,Returned,Raj
145017,19-01-2025,C04302,West,Mobile,Electronics,4,18966,75864,Returned,Amit
145018,10-05-2025,C10702,South,Mobile,Electronics,3,21283,63849,Completed,Sneha
145019,09-03-2025,C06312,South,Chair,Furniture,2,3540,7080,Completed,Neha
145020,08-04-2025,C00376,East,Chair,Furniture,3,1612,4836,Returned,Sneha
145021,07-01-2025,C09098,West,Table,Furniture,3,8728,26184,Completed,Ravi
145022,16-02-2025,C15539,North,Table,Furniture,5,8184,40920,Cancelled,Amit
145023,26-06-2025,C11061,East,Headphones,Accessories,4,1677,6708,Cancelled,Neha
145024,12-02-2025,C16020,West,Laptop,Electronics,5,51352,256760,Returned,Neha
145025,01-02-2025,C08061,South,Table,Furniture,5,7961,39805,Cancelled,Raj
145026,25-05-2025,C17567,North,Mobile,Electronics,5,18082,90410,Completed,Sneha
145027,08-05-2025,C06649,North,Mobile,Electronics,4,19159,76636,Completed,Sneha
145028,29-04-2025,C08848,East,Mobile,Electronics,3,20000,60000,Cancelled,Sneha
145029,14-01-2025,C05477,West,Chair,Furniture,3,2113,6339,Completed,Amit
145030,22-03-2025,C04395,South,Mobile,Electronics,3,19191,57573,Completed,Raj
145031,09-06-2025,C08315,East,Chair,Furniture,1,2854,2854,Completed,Neha
145032,21-02-2025,C03339,North,Headphones,Accessories,2,1057,2114,Completed,Sneha
145033,04-01-2025,C12208,North,Headphones,Accessories,5,3832,19160,Completed,Ravi
145034,02-02-2025,C01655,North,Headphones,Accessories,3,325,975,Completed,Ravi
145035,16-04-2025,C17832,North,Headphones,Accessories,4,1586,6344,Completed,Neha
145036,09-05-2025,C08083,North,Mobile,Electronics,5,21607,108035,Cancelled,Amit
145037,07-04-2025,C03258,West,Table,Furniture,2,7472,14944,Completed,Ravi
145038,05-03-2025,C18601,West,Headphones,Accessories,5,3204,16020,Completed,Neha
145039,08-05-2025,C15779,South,Table,Furniture,4,6976,27904,Completed,Raj
145040,06-02-2025,C05989,North,Headphones,Accessories,1,2487,2487,Completed,Raj
145041,06-05-2025,C08415,South,Chair,Furniture,1,4634,4634,Cancelled,Amit
145042,11-03-2025,C10754,South,Mobile,Electronics,3,19218,57654,Completed,Amit
145043,15-05-2025,C03538,West,Headphones,Accessories,1,2537,2537,Completed,Sneha
145044,14-04-2025,C08182,East,Table,Furniture,1,5069,5069,Completed,Amit
145045,01-06-2025,C13013,West,Laptop,Electronics,3,50050,150150,Completed,Neha
145046,24-04-2025,C01037,East,Chair,Furniture,1,3343,3343,Completed,Neha
145047,24-02-2025,C13348,East,Table,Furniture,2,5941,11882,Completed,Raj
145048,01-05-2025,C11857,East,Headphones,Accessories,1,1147,1147,Returned,Raj
145049,03-05-2025,C08908,East,Headphones,Accessories,1,2487,2487,Completed,Amit
145050,03-01-2025,C00214,West,Table,Furniture,1,6442,6442,Completed,Neha
145051,02-04-2025,C00015,East,Headphones,Accessories,1,2479,2479,Cancelled,Ravi
145052,31-05-2025,C12423,North,Headphones,Accessories,3,75,225,Completed,Ravi
145053,13-06-2025,C13955,West,Table,Furniture,1,8478,8478,Completed,Neha
145054,29-04-2025,C04523,East,Table,Furniture,4,6896,27584,Cancelled,Sneha
145055,25-06-2025,C11802,South,Mobile,Electronics,1,18071,18071,Completed,Amit
145056,21-05-2025,C10780,North,Laptop,Electronics,1,48058,48058,Returned,Neha
145057,02-03-2025,C02933,West,Table,Furniture,5,6925,34625,Cancelled,Amit
145058,01-06-2025,C10285,South,Table,Furniture,5,7450,37250,Completed,Ravi
145059,20-06-2025,C01832,West,Mobile,Electronics,4,20546,82184,Completed,Sneha
145060,11-04-2025,C14857,North,Headphones,Accessories,4,1563,6252,Completed,Neha
145061,26-04-2025,C13383,East,Laptop,Electronics,3,48080,144240,Completed,Amit
145062,02-02-2025,C18728,South,Chair,Furniture,3,2935,8805,Cancelled,Raj
145063,19-03-2025,C16270,North,Table,Furniture,1,8740,8740,Cancelled,Ravi
145064,24-01-2025,C11018,East,Laptop,Electronics,1,48044,48044,Completed,Sneha
145065,30-05-2025,C11235,East,Chair,Furniture,5,2049,10245,Cancelled,Neha
145066,21-02-2025,C19709,North,Laptop,Electronics,2,48030,96060,Completed,Amit
145067,11-04-2025,C09008,East,Mobile,Electronics,5,18082,90410,Cancelled,Raj
145068,26-04-2025,C08877,East,Chair,Furniture,1,1031,1031,Completed,Raj
145069,03-05-2025,C15556,West,Chair,Furniture,4,1009,4036,Completed,Sneha
145070,06-01-2025,C03824,East,Laptop,Electronics,3,48593,145779,Completed,Ravi
145071,27-05-2025,C07354,East,Table,Furniture,2,6983,13966,Completed,Amit
145072,17-03-2025,C04594,North,Chair,Furniture,1,1687,1687,Completed,Sneha
145073,31-03-2025,C02195,South,Table,Furniture,1,8541,8541,Completed,Amit
145074,06-06-2025,C03192,West,Mobile,Electronics,4,21024,84096,Completed,Amit
145075,03-05-2025,C12794,East,Mobile,Electronics,3,21636,64908,Returned,Amit
145076,05-03-2025,C01452,North,Chair,Furniture,4,1631,6524,Completed,Raj
145077,22-05-2025,C18391,East,Table,Furniture,2,5046,10092,Returned,Sneha
145078,22-03-2025,C04118,West,Mobile,Electronics,2,21753,43506,Completed,Ravi
145079,07-06-2025,C13398,North,Mobile,Electronics,3,18023,54069,Completed,Amit
145080,12-03-2025,C10540,West,Laptop,Electronics,3,49701,149103,Completed,Ravi
145081,29-05-2025,C00496,South,Laptop,Electronics,1,51691,51691,Returned,Raj
145082,06-03-2025,C18463,South,Chair,Furniture,1,4397,4397,Completed,Amit
145083,23-04-2025,C03333,South,Laptop,Electronics,1,49264,49264,Completed,Raj
145084,12-04-2025,C09216,East,Chair,Furniture,5,1585,7925,Cancelled,Raj
145085,04-01-2025,C07581,West,Headphones,Accessories,5,3852,19260,Completed,Sneha
145086,23-06-2025,C00127,West,Laptop,Electronics,1,49887,49887,Completed,Raj
145087,16-05-2025,C01874,North,Headphones,Accessories,4,54,216,Completed,Raj
145088,26-05-2025,C18525,East,Laptop,Electronics,2,51322,102644,Completed,Amit
145089,01-03-2025,C07438,North,Laptop,Electronics,2,51254,102508,Completed,Neha
145090,14-02-2025,C11933,North,Chair,Furniture,5,2431,12155,Completed,Neha
145091,13-03-2025,C13728,South,Headphones,Accessories,1,2219,2219,Completed,Sneha
145092,05-04-2025,C02353,East,Laptop,Electronics,1,49047,49047,Completed,Ravi
145093,31-01-2025,C15526,East,Table,Furniture,3,8147,24441,Completed,Neha
145094,05-06-2025,C14429,South,Table,Furniture,4,6735,26940,Returned,Amit
145095,30-04-2025,C07036,West,Laptop,Electronics,4,49393,197572,Completed,Neha
145096,05-03-2025,C17793,East,Laptop,Electronics,3,49164,147492,Completed,Sneha
145097,14-06-2025,C00899,West,Laptop,Electronics,4,48930,195720,Completed,Raj
145098,08-03-2025,C15146,East,Headphones,Accessories,5,2019,10095,Completed,Amit
145099,19-04-2025,C06350,South,Chair,Furniture,4,1422,5688,Completed,Amit
145100,09-03-2025,C09120,West,Headphones,Accessories,3,87,261,Completed,Ravi
145101,04-02-2025,C16663,South,Table,Furniture,1,7698,7698,Completed,Raj
145102,08-04-2025,C14490,South,Chair,Furniture,2,4222,8444,Returned,Raj
145103,05-02-2025,C04075,West,Laptop,Electronics,5,49571,247855,Completed,Neha
145104,12-05-2025,C16217,West,Chair,Furniture,4,4826,19304,Completed,Ravi
145105,18-02-2025,C08420,East,Chair,Furniture,4,1363,5452,Completed,Sneha
145106,16-06-2025,C07147,South,Table,Furniture,3,5781,17343,Completed,Neha
145107,18-01-2025,C14092,West,Mobile,Electronics,2,19680,39360,Completed,Raj
145108,01-03-2025,C12251,North,Laptop,Electronics,2,51420,102840,Returned,Raj
145109,27-03-2025,C17008,South,Headphones,Accessories,2,486,972,Returned,Amit
145110,18-05-2025,C13652,South,Headphones,Accessories,3,3275,9825,Returned,Sneha
145111,23-04-2025,C09104,North,Chair,Furniture,2,3790,7580,Completed,Amit
145112,23-01-2025,C15546,North,Table,Furniture,2,8280,16560,Cancelled,Ravi
145113,09-03-2025,C10353,West,Headphones,Accessories,5,55,275,Completed,Amit
145114,28-02-2025,C06031,East,Table,Furniture,4,5077,20308,Completed,Amit
145115,31-03-2025,C19018,West,Chair,Furniture,3,4472,13416,Completed,Ravi
145116,07-01-2025,C09703,West,Laptop,Electronics,3,49437,148311,Cancelled,Raj
145117,13-01-2025,C09861,East,Chair,Furniture,1,3671,3671,Returned,Raj
145118,11-05-2025,C01141,South,Table,Furniture,2,6411,12822,Completed,Amit
145119,17-06-2025,C12387,West,Table,Furniture,4,5723,22892,Cancelled,Neha
145120,11-01-2025,C09041,West,Table,Furniture,2,6367,12734,Completed,Sneha
145121,20-02-2025,C14633,North,Table,Furniture,1,7609,7609,Completed,Raj
145122,31-05-2025,C14206,North,Headphones,Accessories,3,2702,8106,Completed,Raj
145123,01-02-2025,C07087,East,Mobile,Electronics,2,21176,42352,Completed,Sneha
145124,18-06-2025,C04085,West,Chair,Furniture,3,2707,8121,Completed,Neha
145125,11-02-2025,C06294,North,Mobile,Electronics,3,18877,56631,Completed,Neha
145126,15-06-2025,C09373,North,Chair,Furniture,1,1321,1321,Completed,Sneha
145127,12-04-2025,C13237,South,Laptop,Electronics,3,50954,152862,Cancelled,Neha
145128,01-05-2025,C11792,North,Chair,Furniture,2,1918,3836,Completed,Raj
145129,19-03-2025,C17426,East,Table,Furniture,1,5905,5905,Completed,Raj
145130,13-03-2025,C16357,North,Mobile,Electronics,2,20089,40178,Completed,Sneha
145131,16-04-2025,C18341,South,Laptop,Electronics,5,48419,242095,Completed,Sneha
145132,29-04-2025,C11871,West,Chair,Furniture,3,4664,13992,Completed,Neha
145133,19-06-2025,C11479,West,Headphones,Accessories,2,1279,2558,Completed,Neha
145134,20-06-2025,C02666,West,Chair,Furniture,2,4970,9940,Cancelled,Ravi
145135,02-02-2025,C04441,North,Headphones,Accessories,4,3800,15200,Completed,Neha
145136,20-03-2025,C08758,East,Mobile,Electronics,3,18582,55746,Completed,Sneha
145137,14-06-2025,C17357,West,Table,Furniture,3,7551,22653,Completed,Ravi
145138,19-03-2025,C08529,East,Table,Furniture,2,5354,10708,Completed,Neha
145139,29-04-2025,C18023,South,Mobile,Electronics,4,21880,87520,Completed,Ravi
145140,26-02-2025,C01972,North,Laptop,Electronics,3,51478,154434,Completed,Raj
145141,21-02-2025,C10108,East,Mobile,Electronics,2,20191,40382,Returned,Raj
145142,13-03-2025,C13754,North,Table,Furniture,1,7573,7573,Cancelled,Neha
145143,09-03-2025,C15491,East,Table,Furniture,4,8549,34196,Completed,Raj
145144,10-04-2025,C01153,East,Headphones,Accessories,5,2058,10290,Completed,Raj
145145,23-03-2025,C12471,North,Mobile,Electronics,2,20901,41802,Completed,Amit
145146,04-06-2025,C19311,South,Headphones,Accessories,2,862,1724,Completed,Ravi
145147,28-02-2025,C05421,East,Headphones,Accessories,2,2814,5628,Returned,Neha
145148,19-01-2025,C05905,West,Chair,Furniture,1,1021,1021,Completed,Ravi
145149,03-01-2025,C14621,South,Table,Furniture,3,8558,25674,Completed,Raj
145150,08-02-2025,C10770,East,Mobile,Electronics,5,18629,93145,Completed,Raj
145151,07-03-2025,C11498,North,Mobile,Electronics,2,21671,43342,Completed,Raj
145152,14-03-2025,C18036,East,Headphones,Accessories,2,719,1438,Completed,Ravi
145153,14-05-2025,C09609,South,Mobile,Electronics,2,20735,41470,Completed,Ravi
145154,28-01-2025,C02650,West,Headphones,Accessories,2,2710,5420,Cancelled,Amit
145155,25-06-2025,C06241,South,Chair,Furniture,4,4453,17812,Completed,Amit
145156,08-04-2025,C06763,South,Headphones,Accessories,3,2971,8913,Completed,Ravi
145157,03-04-2025,C17039,South,Chair,Furniture,3,3703,11109,Completed,Raj
145158,25-06-2025,C13684,East,Table,Furniture,5,6743,33715,Completed,Neha
145159,06-05-2025,C18894,East,Chair,Furniture,2,1225,2450,Returned,Neha
145160,16-01-2025,C12297,East,Laptop,Electronics,4,48642,194568,Completed,Sneha
145161,04-02-2025,C17567,North,Mobile,Electronics,4,19263,77052,Completed,Ravi
145162,16-03-2025,C09826,North,Headphones,Accessories,2,3517,7034,Cancelled,Ravi
145163,17-04-2025,C17794,North,Headphones,Accessories,2,150,300,Completed,Sneha
145164,28-03-2025,C15286,South,Headphones,Accessories,5,2997,14985,Completed,Ravi
145165,07-06-2025,C12397,North,Chair,Furniture,5,1675,8375,Completed,Neha
145166,25-06-2025,C04710,West,Laptop,Electronics,2,48144,96288,Completed,Raj
